Date,SSEC.Close,SSEC.Open,SSEC.High,SSEC.Low,SSEC.Volume
2015-05-29,4611.74,4603.47,4698.19,4431.56,61130000
2015-05-28,4620.27,4943.74,4986.5,4614.24,78300000
2015-05-27,4941.71,4932.85,4958.16,4857.06,68120000
2015-05-26,4910.9,4854.85,4911.68,4779.08,70490000
2015-05-25,4813.8,4660.07,4814.67,4656.82,68250000
2015-05-22,4657.6,4584.98,4658.27,4562.99,65560000
2015-05-21,4529.42,4456.43,4530.48,4438.26,46500000
2015-05-20,4446.29,4434.98,4520.54,4432.28,51410000
2015-05-19,4417.55,4285.78,4418.4,4285.78,43670000
2015-05-18,4283.49,4277.89,4324.83,4260.51,38010000
2015-05-15,4308.69,4366.82,4366.82,4278.55,43970000
2015-05-14,4378.31,4372.82,4397.74,4329.04,44910000
2015-05-13,4375.76,4402.38,4415.63,4342.48,51050000
2015-05-12,4401.22,4342.37,4402.31,4317.98,52190000
2015-05-11,4333.58,4231.27,4334.88,4187.82,48880000
2015-05-08,4205.92,4152.98,4206.86,4099.04,39740000
2015-05-07,4112.21,4197.9,4213.76,4108.01,39460000
2015-05-06,4229.27,4311.64,4376.35,4187.37,48170000
2015-05-05,4298.71,4479.85,4488.87,4282.24,57290000
2015-05-04,4480.46,4441.34,4487.57,4387.43,49420000
2015-04-30,4441.66,4483.01,4507.34,4441.05,52670000
2015-04-29,4476.62,4446.12,4499.94,4398.64,51980000
2015-04-28,4476.21,4527.64,4572.39,4432.9,76770000
2015-04-27,4527.4,4441.93,4529.74,4441.93,67110000
2015-04-24,4393.69,4355.95,4416.38,4318.12,62860000
2015-04-23,4414.51,4414.48,4444.41,4358.84,66730000
2015-04-22,4398.49,4304.6,4400.19,4297.95,68030000
2015-04-21,4293.62,4212.19,4294.37,4188.57,63450000
2015-04-20,4217.08,4301.35,4356,4190.68,85710000
2015-04-17,4287.3,4254.72,4317.22,4238.91,70170000
2015-04-16,4194.82,4055.92,4195.31,4031.24,55120000
2015-04-15,4084.16,4135.65,4175.49,4069.01,61300000
2015-04-14,4135.57,4125.78,4168.35,4091.26,61070000
2015-04-13,4121.71,4072.72,4128.07,4057.29,58980000
2015-04-10,4034.31,3947.49,4040.35,3929.32,48430000
2015-04-09,3957.53,4006.13,4016.4,3900.03,58520000
2015-04-08,3994.81,3976.53,4000.22,3903.65,61810000
2015-04-07,3961.38,3899.42,3961.67,3891.73,57040000
2015-04-03,3863.93,3803.38,3864.4,3792.21,47300000
2015-04-02,3825.78,3827.69,3835.45,3775.89,47930000
2015-04-01,3810.29,3748.34,3817.08,3742.21,44750000
2015-03-31,3747.9,3822.99,3835.57,3737.04,56170000
2015-03-30,3786.57,3710.61,3795.93,3710.61,56470000
2015-03-27,3691.1,3686.13,3710.48,3656.83,40890000
2015-03-26,3682.1,3641.94,3707.32,3615.01,48860000
2015-03-25,3660.73,3680.95,3693.15,3634.56,52190000
2015-03-24,3691.41,3692.57,3715.87,3600.7,63960000
2015-03-23,3687.73,3640.1,3688.25,3635.48,53610000
2015-03-20,3617.32,3587.08,3632.34,3569.38,51670000
2015-03-19,3582.27,3576.02,3600.68,3546.84,53730000
2015-03-18,3577.3,3510.5,3577.66,3503.85,54520000
2015-03-17,3502.85,3469.6,3504.12,3459.69,52090000
2015-03-16,3449.3,3391.16,3449.3,3377.09,39910000
2015-03-13,3372.91,3359.49,3391.26,3352.15,32840000
2015-03-12,3349.32,3314.81,3360.05,3300.49,35730000
2015-03-11,3290.9,3289.59,3325.05,3278.47,28300000
2015-03-10,3286.07,3289.08,3309.92,3277.09,28580000
2015-03-09,3302.41,3224.31,3307.7,3198.37,32150000
2015-03-06,3241.19,3248.04,3266.93,3234.53,28290000
2015-03-05,3248.48,3264.08,3266.64,3221.67,32070000
2015-03-04,3279.53,3264.18,3286.59,3250.48,29360000
2015-03-03,3263.05,3317.69,3317.69,3260.43,38200000
2015-03-02,3336.28,3332.72,3336.76,3298.67,34640000
2015-02-27,3310.3,3296.83,3324.55,3291.01,29920000
2015-02-26,3298.36,3222.15,3300.62,3202.19,30130000
2015-02-25,3228.84,3256.48,3257.22,3215.55,23330000
2015-02-17,3246.91,3230.88,3255.73,3230.77,22830000
2015-02-16,3222.36,3206.14,3228.85,3195.88,22380000
2015-02-13,3203.83,3186.81,3237.16,3182.79,26130000
2015-02-12,3173.42,3157.96,3181.77,3134.24,19460000
2015-02-11,3157.7,3145.77,3166.42,3139.05,17280000
2015-02-10,3141.59,3090.49,3142.1,3084.25,19380000
2015-02-09,3095.12,3063.51,3119.03,3049.11,20610000
2015-02-06,3075.91,3120.09,3129.54,3052.94,24680000
2015-02-05,3136.53,3251.21,3251.21,3135.82,30610000
2015-02-04,3174.13,3212.82,3238.98,3171.14,24910000
2015-02-03,3204.91,3156.09,3207.94,3129.73,24820000
2015-02-02,3128.3,3148.14,3175.13,3122.57,25090000
2015-01-30,3210.36,3273.75,3288.5,3210.31,25830000
2015-01-29,3262.3,3259,3286.79,3234.24,27470000
2015-01-28,3305.74,3325.72,3354.8,3294.65,30190000
2015-01-27,3352.96,3389.85,3390.22,3290.22,37450000
2015-01-26,3383.18,3347.26,3384.8,3321.31,31750000
2015-01-23,3351.76,3357.1,3406.79,3328.29,36620000
2015-01-22,3343.34,3327.32,3352.38,3293.98,35340000
2015-01-21,3323.61,3189.09,3337,3178.34,41100000
2015-01-20,3173.05,3114.56,3190.25,3100.48,35710000
2015-01-19,3116.35,3189.73,3262.21,3095.07,40110000
2015-01-16,3376.49,3343.6,3400.32,3340.49,33990000
2015-01-15,3336.45,3224.07,3337.08,3207.55,28250000
2015-01-14,3222.44,3242.34,3268.48,3193.98,24020000
2015-01-13,3235.3,3223.54,3259.39,3214.41,23070000
2015-01-12,3229.32,3258.21,3275.19,3191.58,32210000
2015-01-09,3285.41,3276.97,3404.83,3267.51,41020000
2015-01-08,3293.46,3371.96,3381.57,3285.1,37110000
2015-01-07,3373.95,3326.65,3374.9,3312.21,39190000
2015-01-06,3351.45,3330.8,3394.22,3303.18,50170000
2015-01-05,3350.52,3258.63,3369.28,3253.88,53140000
2014-12-31,3234.68,3172.6,3239.36,3157.26,40600000
2014-12-30,3165.81,3160.8,3190.3,3130.35,39770000
2014-12-29,3168.02,3212.56,3223.86,3126.94,51010000
2014-12-26,3157.6,3078.01,3164.16,3064.18,46070000
2014-12-25,3072.54,2992.46,3073.35,2969.87,37690000
2014-12-24,2972.53,3039.21,3050.51,2934.91,37680000
2014-12-23,3032.61,3085.08,3136.84,3025.67,43780000
2014-12-22,3127.44,3129.27,3189.87,3090.51,67940000
2014-12-19,3108.6,3053.07,3117.53,3018.42,52110000
2014-12-18,3057.52,3062.8,3089.79,3030.32,43590000
2014-12-17,3061.02,3031.95,3076.6,2993.33,54250000
2014-12-16,3021.52,2953.81,3021.9,2943.91,45380000
2014-12-15,2953.42,2921.45,2960.23,2890.9,40040000
2014-12-12,2938.17,2929.36,2962.51,2914.96,40950000
2014-12-11,2925.74,2912.35,2965.67,2892.61,48260000
2014-12-10,2940.01,2855.94,2946.71,2807.68,51290000
2014-12-09,2856.27,2992.49,3091.32,2834.59,77200000
2014-12-08,3020.26,2907.82,3041.66,2879.85,58760000
2014-12-05,2937.65,2926.57,2978.03,2813.05,64050000
2014-12-04,2899.46,2783.47,2900.51,2772.43,53270000
2014-12-03,2779.53,2768.68,2824.18,2733.87,56210000
2014-12-02,2763.54,2667.82,2777.37,2665.69,43770000
2014-12-01,2680.16,2691.72,2720.74,2668.84,44680000
2014-11-28,2682.83,2629.63,2683.18,2622.06,46590000
2014-11-27,2630.49,2615.37,2631.4,2599.11,36410000
2014-11-26,2604.35,2572.65,2605.07,2570.4,33710000
2014-11-25,2567.6,2532,2568.38,2527.08,31430000
2014-11-24,2532.88,2505.53,2546.75,2495.52,36350000
2014-11-21,2486.79,2452.63,2488.2,2446.65,21220000
2014-11-20,2452.66,2443.28,2458.32,2437.48,16550000
2014-11-19,2450.99,2452.15,2461.49,2442.71,18620000
2014-11-18,2456.37,2474.18,2477.05,2449.81,20110000
2014-11-17,2474.01,2506.86,2508.77,2472.45,21570000
2014-11-14,2478.82,2477.97,2481.02,2457.05,22060000
2014-11-13,2485.61,2495,2507.74,2471.41,29500000
2014-11-12,2494.48,2454.6,2494.92,2444.81,25290000
2014-11-11,2469.67,2483.65,2508.62,2445.96,41190000
2014-11-10,2473.67,2436.63,2474.16,2428.19,30060000
2014-11-07,2418.17,2427.9,2454.42,2407.44,29120000
2014-11-06,2425.86,2419.62,2426.89,2401.75,22200000
2014-11-05,2419.25,2432.17,2434.36,2415.5,26360000
2014-11-04,2430.68,2428.27,2435.22,2417.22,30900000
2014-11-03,2430.03,2425.22,2436.79,2418.17,29880000
2014-10-31,2420.18,2393.18,2423.6,2384.48,32580000
2014-10-30,2391.08,2371.89,2397.26,2365.92,29460000
2014-10-29,2373.03,2343.72,2381.64,2339.71,26560000
2014-10-28,2337.87,2294.01,2338.28,2294.01,17860000
2014-10-27,2290.44,2293.57,2293.64,2279.84,13030000
2014-10-24,2302.28,2303.08,2314.87,2296.66,13220000
2014-10-23,2302.42,2322.32,2329.93,2297.33,16260000
2014-10-22,2326.55,2339.22,2352.12,2324.59,15270000
2014-10-21,2339.66,2355.03,2361.65,2337.55,16880000
2014-10-20,2356.73,2346.05,2357.51,2340.46,16000000
2014-10-17,2341.18,2352.78,2360.6,2312.83,21230000
2014-10-16,2356.5,2361.13,2389.67,2353.41,24820000
2014-10-15,2373.67,2358.23,2374.81,2344.37,20280000
2014-10-14,2359.47,2362.8,2380.52,2349.19,19680000
2014-10-13,2366.01,2366.43,2366.86,2341.12,20090000
2014-10-10,2374.54,2380.76,2386.28,2365.07,22470000
2014-10-09,2389.37,2383.86,2391.35,2367.11,23590000
2014-10-08,2382.79,2368.58,2382.79,2354.29,20440000
2014-09-30,2363.87,2361.32,2365.49,2354.27,19390000
2014-09-29,2357.71,2353.71,2363.06,2346.58,20010000
2014-09-26,2347.72,2339.29,2350.11,2329.96,17470000
2014-09-25,2345.1,2352.86,2365.15,2336.81,22570000
2014-09-24,2343.57,2302.23,2345.75,2297.88,22250000
2014-09-23,2309.72,2289.09,2311.53,2289.02,15690000
2014-09-22,2289.87,2323.55,2323.55,2284.38,17580000
2014-09-19,2329.45,2312.98,2331.56,2305.52,17460000
2014-09-18,2315.93,2303.85,2319.87,2297.93,18910000
2014-09-17,2307.89,2298.98,2309.05,2282.79,21080000
2014-09-16,2296.56,2341.03,2347.93,2293.87,30270000
2014-09-15,2339.14,2330.19,2340.45,2321.59,21510000
2014-09-12,2331.95,2308.35,2331.95,2302.77,19350000
2014-09-11,2311.68,2315.73,2343.59,2304.6,22220000
2014-09-10,2318.31,2318.5,2321.91,2306.42,18980000
2014-09-09,2326.53,2328.43,2331.92,2315.89,19700000
2014-09-05,2326.43,2311.3,2327.56,2307.45,21320000
2014-09-04,2306.86,2290.03,2307.7,2283.28,19950000
2014-09-03,2288.63,2268.39,2290.55,2268.1,21250000
2014-09-02,2266.05,2239.68,2267.51,2234.38,19210000
2014-09-01,2235.51,2220.13,2236.29,2217.68,12920000
2014-08-29,2217.2,2198.95,2218.7,2193.26,10520000
2014-08-28,2195.82,2210.48,2219.47,2194.86,12420000
2014-08-27,2209.47,2207.03,2216.67,2204.05,12090000
2014-08-26,2207.11,2225.29,2232.78,2200.62,16350000
2014-08-25,2229.27,2241.1,2241.55,2222.01,16210000
2014-08-22,2240.81,2228.97,2243.3,2225.27,16010000
2014-08-21,2230.46,2239.57,2240.08,2211.63,16570000
2014-08-20,2240.21,2241.66,2248.94,2233.89,16770000
2014-08-19,2245.33,2242.34,2246.02,2227.92,17770000
2014-08-18,2239.47,2229.8,2242.04,2228.13,16390000
2014-08-15,2226.73,2207.23,2230.87,2203.24,15000000
2014-08-14,2206.47,2221.54,2230.89,2204.38,17010000
2014-08-13,2222.88,2223.05,2230.99,2202.44,17810000
2014-08-12,2221.59,2222.7,2222.98,2210,15480000
2014-08-11,2224.65,2199.43,2225.96,2198.31,15060000
2014-08-08,2194.42,2188.71,2199.58,2180.6,13520000
2014-08-07,2187.67,2216.66,2220.57,2185.76,17520000
2014-08-06,2217.46,2212,2223.89,2192.99,17770000
2014-08-05,2219.95,2224.63,2226.84,2206.85,17540000
2014-08-04,2223.33,2190.04,2224.07,2186.92,17410000
2014-08-01,2185.3,2194.17,2218.79,2184.64,19150000
2014-07-31,2201.56,2179.54,2202.13,2173.9,16470000
2014-07-30,2181.24,2178.18,2194.57,2177.24,18490000
2014-07-29,2183.19,2179.83,2193.52,2172.1,20030000
2014-07-28,2177.95,2135.25,2181.5,2135.25,23620000
2014-07-25,2126.61,2108.71,2127.22,2106.71,14250000
2014-07-24,2105.06,2079.63,2107.95,2079.63,16570000
2014-07-23,2078.49,2074.2,2088.19,2072.23,13730000
2014-07-22,2075.48,2050.5,2078.09,2049.81,12320000
2014-07-21,2054.48,2057.77,2061.82,2049.18,9390000
2014-07-18,2059.07,2047.5,2067.23,2046,10660000
2014-07-17,2055.59,2062.89,2062.89,2046.19,10450000
2014-07-16,2067.28,2068.34,2075.49,2061.57,13710000
2014-07-15,2070.36,2065.9,2070.36,2059.68,12450000
2014-07-14,2066.65,2047.74,2067.34,2044.9,11510000
2014-07-11,2046.96,2033.87,2051.74,2033,10510000
2014-07-10,2038.34,2036.54,2045.53,2034.96,9790000
2014-07-09,2038.61,2061.63,2062.47,2037.6,11330000
2014-07-08,2064.02,2058.13,2064.43,2047.2,9510000
2014-07-07,2059.93,2058.13,2064.04,2050.89,9720000
2014-07-04,2059.37,2062.36,2065.08,2054.22,10500000
2014-07-03,2063.23,2051.63,2066.64,2048.08,12290000
2014-07-02,2059.42,2049.48,2060.6,2044.04,10960000
2014-07-01,2050.38,2051.22,2052.63,2041.94,9850000
2014-06-30,2048.33,2038.61,2052.34,2038.53,9670000
2014-06-27,2036.51,2031.91,2043.98,2025.07,9760000
2014-06-26,2038.68,2025.66,2040.75,2025.31,8100000
2014-06-25,2025.5,2030.43,2030.62,2018.36,6750000
2014-06-24,2033.93,2023.7,2034.71,2021.75,7120000
2014-06-23,2024.37,2026.23,2033.32,2022.92,7050000
2014-06-20,2026.67,2013.41,2027.15,2010.53,6720000
2014-06-19,2023.73,2054.62,2059.25,2017.65,9290000
2014-06-18,2055.52,2064.38,2066.91,2051.75,8720000
2014-06-17,2066.7,2080.48,2080.48,2064.67,8780000
2014-06-16,2085.98,2070.7,2087.32,2069.44,9590000
2014-06-13,2070.71,2049.21,2073.6,2048.62,9720000
2014-06-12,2051.71,2051.58,2057.1,2045.96,8170000
2014-06-11,2054.95,2049.13,2056.63,2045.41,7440000
2014-06-10,2052.53,2033.21,2052.77,2026.39,7960000
2014-06-09,2030.5,2024.94,2045.26,2023.2,6480000
2014-06-06,2029.96,2040.86,2041.57,2022.16,6600000
2014-06-05,2040.88,2019.44,2041.7,2016.17,6790000
2014-06-04,2024.83,2037.99,2038.48,2012.91,7240000
2014-06-03,2038.31,2039.2,2049.58,2037.3,7160000
2014-05-30,2039.21,2040.39,2046.96,2031.37,7510000
2014-05-29,2040.6,2051.84,2057.08,2039.24,8120000
2014-05-28,2050.23,2034.56,2052.66,2029.34,8130000
2014-05-27,2034.57,2039.79,2044.15,2032.84,6760000
2014-05-26,2041.48,2042.03,2045.38,2035.09,7030000
2014-05-23,2034.57,2020.11,2034.57,2017.74,6350000
2014-05-22,2021.29,2023.15,2041.96,2018.88,7470000
2014-05-21,2024.95,2001.31,2025.19,1991.06,6180000
2014-05-20,2008.12,2011.85,2018.16,2002.76,6130000
2014-05-19,2005.18,2023.01,2023.27,1996.01,6530000
2014-05-16,2026.5,2023.6,2027.76,2012.69,6640000
2014-05-15,2024.97,2044.38,2047.32,2022.86,7580000
2014-05-14,2047.91,2049.27,2056.57,2042.74,7200000
2014-05-13,2050.73,2055.08,2061.06,2043.55,9720000
2014-05-12,2052.87,2022.93,2055.51,2016.64,11570000
2014-05-09,2011.13,2016.5,2020.45,2001.3,7620000
2014-05-08,2015.27,2006.85,2036.94,2005.69,7790000
2014-05-07,2010.08,2023.15,2024.63,2008.45,7440000
2014-05-06,2028.04,2024.26,2038.7,2021.49,7460000
2014-05-05,2027.35,2022.18,2028.96,2007.35,7990000
2014-04-30,2026.36,2020.44,2029.54,2016.58,7450000
2014-04-29,2020.34,2001.9,2021.68,1997.64,7620000
2014-04-28,2003.49,2033.34,2035.99,2000.14,8980000
2014-04-25,2036.52,2060.54,2065.64,2035.57,9300000
2014-04-24,2057.03,2064.16,2075.76,2056.19,7820000
2014-04-23,2067.38,2068.08,2076.35,2059.11,7850000
2014-04-22,2072.83,2062.79,2073.66,2047.33,9870000
2014-04-21,2065.83,2085.98,2103.08,2065.23,9640000
2014-04-18,2097.75,2091.48,2099.64,2081.18,8820000
2014-04-17,2098.88,2108.95,2110.72,2095.71,8990000
2014-04-16,2105.12,2097.21,2112.05,2092.16,8940000
2014-04-15,2101.6,2125.9,2125.9,2098.15,10750000
2014-04-14,2131.54,2127.41,2134.43,2116.61,10210000
2014-04-11,2130.54,2130.37,2138.65,2120.18,13180000
2014-04-10,2134.3,2105.88,2146.67,2098.08,15680000
2014-04-09,2105.24,2100.65,2108.75,2095.64,10530000
2014-04-08,2098.28,2054.53,2102.45,2052.9,13340000
2014-04-04,2058.83,2037.55,2060.1,2035.22,8320000
2014-04-03,2043.7,2063.5,2066.01,2037.45,10860000
2014-04-02,2058.99,2049.42,2060.78,2046.74,10270000
2014-04-01,2047.46,2031,2050.68,2028.1,8330000
2014-03-31,2033.31,2043.05,2048.13,2024.19,9440000
2014-03-28,2041.71,2046.85,2060.13,2035.24,12170000
2014-03-27,2046.59,2060.81,2073.98,2042.71,11910000
2014-03-26,2063.67,2070.57,2074.57,2057.65,10260000
2014-03-25,2067.31,2063.32,2079.55,2057.49,13180000
2014-03-24,2066.28,2050.83,2074.06,2043.33,14770000
2014-03-21,2047.62,1987.68,2052.47,1986.07,14450000
2014-03-20,1993.48,2017.22,2030.85,1993,11030000
2014-03-19,2021.73,2019.98,2022.18,2002.44,9520000
2014-03-18,2025.2,2026.22,2034.92,2020.41,9680000
2014-03-17,2023.67,2009.88,2024.37,1999.25,8630000
2014-03-14,2004.34,2008.82,2017.91,1990.98,8780000
2014-03-13,2019.11,2000.69,2029.12,1996.53,10100000
2014-03-12,1997.69,1996.24,2011.06,1974.38,10140000
2014-03-11,2001.16,1994.42,2008.07,1985.6,9270000
2014-03-10,1999.06,2042.35,2042.63,1995.55,11570000
2014-03-07,2057.91,2058.38,2079.49,2050.47,10370000
2014-03-06,2059.58,2050.03,2065.79,2030.95,10930000
2014-03-05,2053.08,2073.29,2074.81,2050.18,10770000
2014-03-04,2071.47,2068.11,2074.03,2050.12,11590000
2014-03-03,2075.23,2052.08,2078.33,2047.07,12750000
2014-02-28,2056.3,2040.62,2058.49,2020.93,11160000
2014-02-27,2047.35,2045.1,2068.31,2036.39,13220000
2014-02-26,2041.25,2026.61,2041.63,2014.38,11010000
2014-02-25,2034.22,2077.28,2087.62,2026.54,14010000
2014-02-24,2076.69,2099.72,2099.72,2058.79,12360000
2014-02-21,2113.69,2131.59,2132.7,2098.33,11770000
2014-02-20,2138.78,2152.89,2177.98,2136.48,15710000
2014-02-19,2142.55,2116.92,2152.96,2111.17,15130000
2014-02-18,2119.07,2134.14,2134.14,2113.13,14290000
2014-02-17,2135.41,2124.88,2136.45,2117.69,14020000
2014-02-14,2115.85,2097.32,2116.19,2095.09,11150000
2014-02-13,2098.4,2106.93,2122.83,2096.97,14650000
2014-02-12,2109.96,2103.83,2110.9,2096.51,12630000
2014-02-11,2103.67,2086.18,2111.06,2082.52,14220000
2014-02-10,2086.07,2049.98,2087.97,2049.98,12430000
2014-02-07,2044.5,2022.32,2044.73,2014.7,7360000
2014-01-30,2033.08,2045.93,2045.93,2031.47,6260000
2014-01-29,2049.91,2042.18,2051.58,2039.77,7390000
2014-01-28,2038.51,2036.4,2047.13,2026.99,7250000
2014-01-27,2033.3,2044.27,2044.85,2029.63,8880000
2014-01-24,2054.39,2037.67,2060.99,2034.45,9290000
2014-01-23,2042.18,2048.33,2052.53,2039.05,8420000
2014-01-22,2051.75,2009.97,2052.34,2008.93,9890000
2014-01-21,2008.31,1992.02,2014.15,1992.02,5980000
2014-01-20,1991.25,2001.89,2005.94,1984.82,5630000
2014-01-17,2004.95,2017.52,2017.87,2001.33,6730000
2014-01-16,2023.7,2022.54,2034.71,2014.41,7280000
2014-01-15,2023.35,2024.23,2027.41,2010.2,6740000
2014-01-14,2026.84,2007.16,2027.43,2001.14,7040000
2014-01-13,2009.56,2014.98,2027.18,2000.4,6650000
2014-01-10,2013.3,2023.54,2029.3,2008.01,7560000
2014-01-09,2027.62,2041.77,2057.2,2026.45,7590000
2014-01-08,2044.34,2047.26,2062.95,2037.11,7160000
2014-01-07,2047.32,2034.22,2052.28,2029.25,6340000
2014-01-06,2045.71,2078.68,2078.68,2034.01,8960000
2014-01-03,2083.14,2101.54,2102.17,2075.9,8450000
2014-01-02,2109.39,2112.13,2113.11,2101.02,6850000
2013-12-31,2115.98,2090.68,2120.27,2087.42,8050000
2013-12-30,2097.53,2108.88,2112.01,2095.06,7410000
2013-12-27,2101.25,2074.59,2110.36,2069.59,7680000
2013-12-26,2073.1,2102.66,2102.66,2070.55,7850000
2013-12-25,2106.35,2095.02,2107.23,2088.3,6510000
2013-12-24,2092.91,2094.07,2111.81,2079.81,7030000
2013-12-23,2089.71,2089.54,2099.52,2068.54,6810000
2013-12-20,2084.79,2128.37,2131.74,2082.85,8680000
2013-12-19,2127.79,2153.67,2159.14,2126.25,7310000
2013-12-18,2148.29,2150.41,2156.59,2142.62,6420000
2013-12-17,2151.08,2161.54,2165.54,2146.31,7860000
2013-12-16,2160.86,2197.23,2201.7,2159.99,10140000
2013-12-13,2196.07,2188.26,2204.64,2183.84,8510000
2013-12-12,2202.8,2199.32,2214.55,2194.9,8610000
2013-12-11,2204.17,2228.63,2228.63,2193.16,10950000
2013-12-10,2237.49,2239.86,2250.5,2231.68,10900000
2013-12-09,2238.2,2241.79,2249.17,2231.73,9330000
2013-12-06,2237.11,2242.56,2248.15,2228.63,10370000
2013-12-05,2247.06,2252.72,2255.26,2239.14,12200000
2013-12-04,2251.76,2219.97,2260.87,2215.92,15730000
2013-12-03,2222.67,2196.82,2227.92,2193.25,11350000
2013-12-02,2207.37,2203.12,2231.92,2172.63,17430000
2013-11-29,2220.5,2221.62,2224.94,2212.26,10700000
2013-11-28,2219.37,2204.38,2234.39,2202.62,13450000
2013-11-27,2201.07,2181.73,2207.62,2176.85,11540000
2013-11-26,2183.07,2184.33,2192.58,2176.18,10050000
2013-11-25,2186.12,2186.06,2209.15,2181.42,10830000
2013-11-22,2196.38,2206.47,2211.07,2188.77,11390000
2013-11-21,2205.77,2197.01,2206.53,2177.74,13720000
2013-11-20,2206.61,2201.47,2207.1,2186.64,11900000
2013-11-19,2193.12,2198.32,2203.3,2186.11,12510000
2013-11-18,2197.22,2147.37,2198.32,2143.77,15750000
2013-11-15,2135.83,2100.9,2153.21,2100.79,12590000
2013-11-14,2100.51,2087.12,2102.38,2078.99,8380000
2013-11-13,2087.94,2117.89,2117.91,2086.01,8830000
2013-11-12,2126.77,2110.72,2127.94,2108.4,7940000
2013-11-11,2109.47,2103.3,2117.28,2093.63,6970000
2013-11-08,2106.13,2120.92,2128.58,2103.51,8310000
2013-11-07,2129.4,2136.63,2141.6,2119.19,8180000
2013-11-06,2139.61,2149.39,2166.17,2138.78,10050000
2013-11-05,2157.24,2139.84,2158.15,2124.85,9190000
2013-11-04,2149.63,2156.09,2160.58,2143.21,7610000
2013-11-01,2149.56,2139.88,2157.31,2132.63,8910000
2013-10-31,2141.61,2155.51,2155.51,2137.47,10810000
2013-10-30,2160.46,2126.69,2161.93,2121.84,11960000
2013-10-29,2128.86,2135.23,2163.66,2093.2,14310000
2013-10-28,2133.87,2135.88,2140.96,2123.07,8840000
2013-10-25,2132.96,2163.69,2170.61,2122.68,11390000
2013-10-24,2164.32,2178.82,2183.41,2159.87,10300000
2013-10-23,2183.11,2213.27,2226.85,2177.72,14630000
2013-10-22,2210.65,2227.34,2227.34,2204.24,14910000
2013-10-21,2229.24,2198.11,2230.28,2190.39,13670000
2013-10-18,2193.78,2188.71,2203.29,2184.36,10370000
2013-10-17,2188.54,2201.71,2211.03,2183.25,12680000
2013-10-16,2193.07,2228.11,2228.11,2183.4,15460000
2013-10-15,2233.41,2237.93,2240.25,2221.14,15370000
2013-10-14,2237.77,2232.22,2242.98,2226.4,16600000
2013-10-11,2228.15,2201.41,2228.87,2200.53,15690000
2013-10-10,2190.93,2214.4,2214.59,2186.48,14980000
2013-10-09,2211.77,2191.39,2212.35,2185.18,13090000
2013-10-08,2198.2,2171.9,2200.02,2161.49,12670000
2013-09-30,2174.66,2167.73,2176.3,2165.16,9280000
2013-09-27,2160.03,2150.96,2165.78,2149.59,10540000
2013-09-26,2155.81,2192.23,2192.23,2154.72,14040000
2013-09-25,2198.52,2206.22,2217.97,2193.72,16020000
2013-09-24,2207.53,2219.47,2219.54,2187.24,16040000
2013-09-23,2221.04,2199.36,2223.07,2198.34,13320000
2013-09-18,2191.85,2185.94,2195.9,2172.04,11510000
2013-09-17,2185.56,2230.39,2230.93,2184.92,15450000
2013-09-16,2231.4,2244.46,2248.47,2226.17,15490000
2013-09-13,2236.22,2251.46,2259.42,2228.48,17200000
2013-09-12,2255.6,2236.17,2270.27,2226.29,20970000
2013-09-11,2241.27,2244.96,2258.07,2233,24430000
2013-09-10,2237.98,2214.81,2238.55,2202.82,23720000
2013-09-09,2212.52,2151.35,2218.53,2151.35,21940000
2013-09-06,2139.99,2119.33,2143.24,2119.02,14330000
2013-09-05,2122.43,2125.25,2127.86,2115.24,12650000
2013-09-04,2127.62,2121.68,2133,2115.75,14200000
2013-09-03,2123.11,2100.45,2123.85,2095.45,13890000
2013-09-02,2098.45,2104.09,2108.68,2078.46,14920000
2013-08-30,2098.38,2097.22,2114.39,2089.1,17010000
2013-08-29,2097.23,2108.44,2110.89,2088.24,13330000
2013-08-28,2101.3,2092.31,2113.82,2080.86,16140000
2013-08-27,2103.57,2095.44,2105.38,2090.43,12630000
2013-08-26,2096.47,2061.42,2097.34,2056.13,11990000
2013-08-23,2057.46,2075.93,2079.85,2029.36,11240000
2013-08-22,2067.12,2069.31,2083.33,2062.37,9090000
2013-08-21,2072.96,2076.27,2076.32,2056.91,8740000
2013-08-20,2072.59,2081.97,2098.98,2066.07,10740000
2013-08-19,2085.6,2055.13,2091.13,2052.7,9740000
2013-08-16,2068.45,2075.98,2198.85,2061.65,15310000
2013-08-15,2081.88,2099.28,2108.41,2079.97,9940000
2013-08-14,2100.14,2109.22,2122.97,2093.04,11440000
2013-08-13,2106.16,2101.32,2106.4,2093.8,11770000
2013-08-12,2101.28,2058.42,2102.35,2055.72,13510000
2013-08-09,2052.23,2052.24,2061.71,2030.13,9530000
2013-08-08,2044.9,2044.44,2058.56,2037.25,8410000
2013-08-07,2046.78,2056.37,2069.56,2043.75,10770000
2013-08-06,2060.5,2043.65,2066.74,2034.96,10560000
2013-08-05,2050.48,2031.72,2050.91,2025.23,8550000
2013-08-02,2029.42,2039.51,2047.08,2025.65,9360000
2013-08-01,2029.07,2000.82,2029.93,1997.06,9130000
2013-07-31,1993.8,2000.79,2015.47,1987.88,7020000
2013-07-30,1990.06,1981.45,2006.23,1965.36,7720000
2013-07-29,1976.31,1997.84,1997.84,1969.85,7870000
2013-07-26,2010.85,2013.19,2021.57,2000.8,7380000
2013-07-25,2021.17,2037.34,2045.37,2016.43,9850000
2013-07-24,2033.33,2035.69,2042.77,2010.42,10670000
